c,h,l,n,o,t,v,vw
3906.0793,4230.6476,3506.9631,4496,3561.02,2021-05-20T05:00:00Z,452.23796,3926.4682685519
2718.9869,3949.9055,2639.0,3585,3913.6954,2021-05-21T05:00:00Z,678.64838,3179.6786549672
2719.7544,3025.0,2554.3996,2591,2716.7389,2021-05-22T05:00:00Z,562.07454,2773.2275449
2960.6459,3200.0,1848.0,6416,2701.3807,2021-05-23T05:00:00Z,1344.54635,2503.7658214938
3795.8324,4397.3791,2921.8184,11935,2975.3113,2021-05-24T05:00:00Z,2144.51715,3739.8342920032
3861.284,3999.9999,3300.0,6425,3726.953,2021-05-25T05:00:00Z,1092.92586,3702.1910568031
3669.2595,4302.978,3575.4927,4538,3861.2841,2021-05-26T05:00:00Z,988.18873,3848.1082286749
3548.8303,3985.719,3527.368,2301,3669.2595,2021-05-27T05:00:00Z,408.37342,3767.1416423949
3265.6859,3582.0,3125.0,1676,3536.984,2021-05-28T05:00:00Z,235.55869,3360.8431567893
3045.1324,3444.2137,2850.1945,1829,3281.7005,2021-05-29T05:00:00Z,284.50488,3083.8721323972
3236.6003,3447.3481,3061.5744,1801,3061.5744,2021-05-30T05:00:00Z,371.75398,3267.6845109972
3568.531,3639.8671,3205.2912,2207,3205.2912,2021-05-31T05:00:00Z,325.27964,3526.5723189328
3561.8547,3701.789,3478.1003,1947,3586.187,2021-06-01T05:00:00Z,263.59768,3580.9032258074
3641.9921,3727.7532,3531.4791,1818,3574.5469,2021-06-02T05:00:00Z,246.72829,3620.3126408188
3871.9684,3972.4479,3477.3418,4105,3641.9922,2021-06-03T05:00:00Z,509.65728,3764.7480167917
3840.6136,3916.7316,3445.3167,3373,3866.3052,2021-06-04T05:00:00Z,516.78469,3744.5929247392
3575.3531,3876.0336,3409.5464,1721,3844.0697,2021-06-05T05:00:00Z,405.1714,3595.0156848074
3696.6361,3706.6173,3525.0,903,3571.4469,2021-06-06T05:00:00Z,161.31505,3619.7801360102
3238.2339,3807.4371,3091.8761,2275,3703.5638,2021-06-07T05:00:00Z,295.38974,3442.635420646
3084.9556,3364.9614,2890.166,1462,3210.403,2021-06-08T05:00:00Z,247.03055,3125.3684348145
3242.2951,3343.8975,3105.7832,1350,3105.7832,2021-06-09T05:00:00Z,139.13093,3269.600903422
3090.6558,3289.2368,3005.3457,1270,3238.0654,2021-06-10T05:00:00Z,108.72653,3127.2200630112
2805.3246,3125.5546,2775.2004,1333,3099.7147,2021-06-11T05:00:00Z,176.03614,2932.4878046032
2913.1284,3054.1495,2791.8701,1303,2826.3941,2021-06-12T05:00:00Z,126.61863,2951.8005928884
3132.5998,3198.7174,2861.911,1597,2903.6658,2021-06-13T05:00:00Z,122.79506,3089.1829787366
3265.8823,3277.1097,3092.605,1447,3136.9117,2021-06-14T05:00:00Z,127.24352,3201.9815200218
3125.8766,3277.2667,3073.7279,887,3265.8826,2021-06-15T05:00:00Z,78.1796,3162.0642137275
3028.187,3149.5607,2919.3957,728,3122.7507,2021-06-16T05:00:00Z,90.55225,3019.1228626057
2873.931,3062.6881,2841.2814,619,3006.1363,2021-06-17T05:00:00Z,62.19775,2916.68904652
2637.3004,2899.9128,2574.838,1148,2873.8169,2021-06-18T05:00:00Z,187.41128,2708.4317136545
2650.4421,2715.4127,2553.0147,558,2649.6295,2021-06-19T05:00:00Z,170.30793,2656.3969646062
2495.459,2741.3162,2420.4173,1100,2645.9115,2021-06-20T05:00:00Z,231.3288,2563.7409984712
2208.2172,2536.2612,2053.4231,1821,2484.2711,2021-06-21T05:00:00Z,261.69248,2244.8860441932
2422.6954,2466.2925,1924.7715,2516,2209.2366,2021-06-22T05:00:00Z,421.64743,2255.7127545403
2122.6005,2475.2772,2067.4223,1346,2412.6719,2021-06-23T05:00:00Z,209.70124,2272.623675107
2229.6337,2308.2785,2115.5727,1188,2118.2569,2021-06-24T05:00:00Z,175.67261,2242.0941614834
